   200.000     0.733    13.815     13598622.000     0.000     0.000  2900.000      00  110189
   200.000    -0.222    41.138     40767417.000     0.000     0.000  2900.000      00  110189
   200.000    -0.700    54.630     54366039.000     0.000     0.000  2900.000      00  110189
   200.000    -1.177    67.974     67936212.000     0.000     0.000  2900.000      00  110189
   200.000    -1.655    81.229     81534834.000     0.000     0.000  2900.000      00  110189
   200.000    -2.132    94.354     95105007.000     0.000     0.000  2900.000      00  110189
   199.000    -2.630   106.826    109272609.000     0.000     0.000  2900.000      00  110189
   200.000    -3.088   120.304    121082006.508     0.000     0.000  2631.481      00  110189
   200.000    -4.043   145.703    145742085.366     0.000     0.000  2637.893      00  110189
   200.000    -4.521   158.215    158141702.192     0.000     0.000  2641.117      00  110189
   200.000    -4.998   170.578    170508014.707     0.000     0.000  2644.332      00  110189
   200.000    -5.476   182.845    182915291.059     0.000     0.000  2647.558      00  110189
   200.000    -6.431   206.992    207726647.555     0.000     0.000  2654.009      00  110189
   200.000    -7.386   230.668    232621145.314     0.000     0.000  2660.481      00  110189
   200.000    -8.342   253.902    257602454.917     0.000     0.000  2666.977      00  110189
   200.000    -9.297   276.651    282618652.962     0.000     0.000  2673.481      00  110189
   200.000   -10.252   298.944    307695796.567     0.000     0.000  2680.001      00  110189
   200.000   -11.207   320.838    332834098.049     0.000     0.000  2686.537      00  110189
   201.359   -12.079   341.870    355846241.175     0.000     0.000  2692.520      00  110189
   200.000   -13.118   364.004    383901420.590     0.000     0.000  2750.000      00  110189
   200.000   -15.028   405.445    435428445.590     0.000     0.000  2750.000      00  110189
   200.000   -16.939   444.346    486982448.090     0.000     0.000  2750.000      00  110189
   200.000   -18.850   480.711    538536450.590     0.000     0.000  2750.000      00  110189
   200.000   -21.464   526.664    609055635.590     0.000     0.000  2750.000      00  110189
   200.000   -22.671   549.112    642801545.090     0.000     0.000  2850.000      00  110189
   200.000   -24.581   583.986    696202280.090     0.000     0.000  2850.000      00  110189
   200.000   -26.492   617.943    749630973.590     0.000     0.000  2850.000      00  110189
   200.000   -28.402   650.935    803031708.590     0.000     0.000  2850.000      00  110189
   200.000   -30.470   685.651    860849886.590     0.000     0.000  2850.000      00  110189
   200.000   -32.223   715.736    911580830.090     0.000     0.000  2950.000      00  110189
   200.000   -34.134   748.151    966884214.590     0.000     0.000  2950.000      00  110189
   200.000   -37.526   804.582   1065046998.590     0.000     0.000  2950.000      00  110189
   200.000   -39.865   822.334   1140361061.237     7.934     4.524  3282.160      92    9760
   200.000   -42.731   843.943   1232638223.226     7.930     4.518  3281.768      92   10364
   200.000   -45.597   865.425   1324875576.959     7.946     4.518  3278.969      92   11268
   200.000   -48.463   886.645   1417270962.452     7.954     4.516  3291.113      92   11873
   200.000   -51.329   907.577   1509838235.188     7.969     4.518  3292.620      92   12777
   200.000   -54.194   928.199   1602409908.965     7.973     4.514  3294.322      92   13681
   200.000   -57.060   948.542   1695034137.668     7.966     4.506  3294.459      92   14285
   200.000   -59.926   968.559   1787696346.921     7.980     4.508  3296.509      92   15188
   200.000   -62.792   988.240   1880425754.503     7.988     4.505  3299.775      92   15792
